ID,Text,Label
6165,"""කිම්බ රත්තරන් ද.....""",Offensive
6166,"""කියන්න දෙයක් නැ මේවගේ හු###යන්ට""",Offensive
6167,"""බල්ලෙකුට ජාතකේ උනු කුනු බැල්ලියෙක්""",Offensive
6168,"""කොටින්ම ගොම් බඩුවක්""",Offensive
6169,"""කොන්ඩමි 1පැලිලා ජාතක වෙිචිච බැල්ලියේක්""",Offensive
6170,"""කොහේද යන බැල්ලියක්""",Offensive
6171,"""වැඩි කල් යන්න කලින් වැලලෙයි වගේ..""",Offensive
6172,"""ගද හුත්ති,""",Offensive
6173,"""බැල්ලි,තෝ මෙි රටෙ ඉපදුනාද කියලා සැකයි මට අවලං ..""",Offensive
6174,"""ගලේ රීලා වෙලේ පැනපු හම්පඩ හුත්තී""",Offensive
6175,"""ගස් ගල් වලට ජතක උන හුත්තියක්.""",Offensive
6176,"""ගිහිල්ල හොද දාර පොලු වලින් කෑවම ගොඩක් රස ඇති වෙිසිට""",Offensive
6177,"""ගෙරි තමිබි""",Offensive
6178,"""පොන්න වෙසි....සිස කරගෙන වෙටකොලුවක් ගහගනින් පුකෙ…""",Offensive
6179,"""ගෙරි බල්ලා කට වාහාගනින් පරයා""",Offensive
6180,"""ගොං පකයා""",Offensive
6181,"""පකෙක් කරන වැඩ කරන්නේ මිනිස්සු ගැන හිතලා.""",Offensive
6182,"""ගොං බඩුවක්..වේසී..""",Offensive
6183,"""ගොං හුකන්නෙක්නේ මු""",Offensive
6184,"""පකෝ මේක බඩගින්නෙ ඉදල හරි නැතිකරන්න""",Offensive
6185,"""ගොන් තම්බි හැත්ත""",Offensive
6186,"""තම්බි පකයා මූ මොන හුකන්නෙක්ද යකෝ""",Offensive
6187,"""ගොන් ප## බොරුව සමාජ ගතකරනවට නීතිය කෝ.""",Offensive
6188,"""බය වෙල රෙද්දෙ  රෙවිල ඉන්නෙ  හුත්තියෙ.. """,Offensive
6189,"""   මෙ පගය එහෙම හරි පිලිගත්ත
""",Offensive
6190,"""පෙරමුනේ පන්න පොකා""",Offensive
6191,"""ඒකද මේ රිදිලා තියෙන්නේ ලොන්ත **** ගේ පුතාට""",Offensive
6192,"""හිඟන හොරිකඩ කුහක පො/ න්/න/යා """,Offensive
6193,"""උඹේ නම පො/න්/ න ජානකද """,Offensive
6194,"""මගේ නම හොයන්නේ ඇයි **** ඇ/ රපු උන්ගේ ලිස්ට් එකේ ඉන්නවද කියලා හොයන්න ද කුහක පො/න්/න යා""",Offensive
6195,"""මේකෙ කෙදිරිගාන අනුරගෙයි මාලිමාවෙ උන්ගෙයි **** බල්ලො ටික බලපල්ලකෝ.""",Offensive
6196,"""තෝ මොකද කෑ ගහන්නේ අල්ලගේ පුxක **** බල්ලෝ """,Offensive
6197,"""මේකෙ කෙදිරිගාන අනුරගෙයි මාලිමාවෙ උන්ගෙයි **** බල්ලො ටික බලපල්ලකෝ.""",Offensive
6198,"""තෝ මොකද කෑ ගහන්නේ අල්ලගේ පුxක **** බල්ලෝ"" ",Offensive
6199,"""කයිපාලලගේ ෆ£කේ බයිලා තමා""",Offensive
6200,"""හරි යනවා පගග් රටට.",Offensive
6201,"""රට හිඟමනට වැඩිලා නවතින්නේ බලං හිටපං පගයා""",Offensive
6202,"""ගන්නවා පම්කක් ...""",Offensive
6203,"""හොඳ වැඩේ හැත්තට.... """,Offensive
6204,""" ඈ බොල **** බල්ලෝ ඕකුන් මාර අහිංකයි නේද """,Offensive
6205,"""ගොන් වේ පුතාලා කලු දුම දාගෙන යද්දී වායූ දූශනය නොවී මල්වර වෙන්නද """,Offensive
6206,"""අනේ හු### රත්තරන්""",Offensive
6207,"""මොඩිෆයි නැති බස් වල අනතුරු නෑ අනතුරු අවමයි කියපු ****යෝ ටික කෝ බලන්න හයියෙන් හූවක් දියල්ලා""",Offensive
6208,"""කන බත් පතත් ලේ වෙයං පරයංගෙ""",Offensive
6209,"""මෝඩ හැත්තට ටික මේ accident අල්ලන් හරි දේශපාලනේ ඇදල ගන්නවනෙ 😅 ගොබ්බ ****යියල """,Offensive
6210,"""මෝඩ ****ක් උබ""",Offensive
6211,"""හරක් වගේ පාරෙ යන්නෙ ****ගෙ පුතාගෙ බස් ඩ්‍රයිවර්ලා""",Offensive
6212,"""ලපේ උබේ ගෑ..නිගෙ පුඋකේ """,Offensive
6213,"""උබලගෙ තාත්තා ****යෙක් නිසා තමයි උබව ක්‍රොස් වෙලා හැදිලා තියෙන්නෙ 😹 ඩොබියා""",Offensive
6214,"""අනේ තොපිවගෙ පොන්න ****යො අහු වෙන්නෙ ඒවට....""",Offensive
6215,"""මෝඩ ****යෙක් තෝ""",Offensive
6216,"""තො රෙද්දක් ඇදගෙනද පාර්ලිමේන්තුවේ ඔහොම අහන්නෙ හුතො..""",Offensive
6217,"""මේ බල්ල කුනුහරප කියනව. කරත්ත වලද බල්ලො යන්නෙ.""",Offensive
6218,"""අරලිය ගහ මන්දිරේ ඉදලා විජයරාමේ අප්පා හදද්දී මිනිස්සු මතක් උනේ නැද්ද බල්ලෝ""",Offensive
6219,"""කමක් නෑ ඔන්න ඔහේ කියලා දානවා.. **** ****ගේපුතෝ..""",Offensive
6220,"""කරන්ට් එක නැතුව හිටියා එතන ඉදන් සේරම කියන්න ගත්තොත් මේකේ ඉදඩ මදී ****යෝ. """,Offensive
6221,"""****කාගනින් ****යො""",Offensive
6222,"""අප්පට හුකන්න ජෙප්පන්ට මෙහෙම නටන්න දෙන්න බෑ""",Offensive
6223,"""**** බල්ලාව ඇතුලට දාන්න පරක්කු උනා වැඩියි ඔකාවත් ඇතුලට සදාහාටම දැම්මොත් තාමා ගොඩක් සතුටු අපිට""",Offensive
6224,"""මුං හොරා කෑවේ නැහැ වගේ කකා කරන්නේ ප#යා.""",Offensive
6225,"""දැන් කලු කෝත් බේසිකයො පොර කනව ඇති මේ පර බල්ලොන්ට ඇප අරන් දෙන්න""",Offensive
6226,"""හොදවැඩේ පම්කයා""",Offensive
6227,"""හොද වැඩෙ කාලකන්නි ****ය ඔකුන් නිසා තමයි මෙ රටට හොද නායකොයො නැතිවෙන්නෙ""",Offensive
6228,"""හොද වැඩේ පරයට.""",Offensive
6229,"""ලොන්ත ****යා ගහලා පන්නනනේ තනි දමනි මල් ****යා""",Offensive
6230,"""පල හොර ****යලා""",Offensive
6231,"""කෙරුවා පම්කක්""",Offensive
6232,"""පුම්කෙන්ද වෙන කොහෙන්ද හිනාවෙන්නෙ කියල හිතාගන්න බෑ.""",Offensive
6233,"""පුග දීලා මැරියන් **** බල්ලෝ""",Offensive
6234,"""ලංකාවේ සාපේ තොපි වගේ ****න් යෝ තමා""",Offensive
6235,"""තොපි වගේ පුගේ හිල විකුණන් කන අව ජාතක කුහක බල්ලෝ දන්නේ හැම එකටම හාමුලව ගොඩ දාන්න කාටහරි මඩක් ගහන එකයි වෛරය වපුරන එකයි තමා""",Offensive
6236,"""තොගෙ මහඑකී යවලා බේරගන්නද ****යා""",Offensive
6237,"""ඒක මතක තියා ගනිං **** ****ගෙ පුතා..""",Offensive
6238,"""මාලිගාවත්තෙ **** න් ..න යා වරෙං දැං කොටුවෙ බැස්ටියන් පාරට උබට කටට දෙනව අපි""",Offensive
6239,"""පල ****යා යන්න **** සට්ටැඹියා""",Offensive
6240,"""මහා එකා රාජවස්සලාගේ තඩි බල්ලෙක් නේද""",Offensive
6241,"""අනේ පව් උඹලා... ගෝඨා වගේ උඹලට පිනට ජනාධිපති කම් කවුරුවත් දෙන්නේ නැහැ... මෝඩ ආතල් නොදී ඉඳපං කාලකණ්ණි ගොබ්බ වලම් ****සි#ග හු#ත්#ති$ගෙ පුතෝ""",Offensive
6242,"""රටට කෙල වෙලා වැල් පාලමේ යනකං බලාගෙන ඉන්න පො### තොපේ ඔය **** කතා නිසා තමා තිබුණ චන්දත් නැති වෙන්නේ...තූ විතරක්..""",Offensive
6243,"""මූ කොහෙන්ද දන්නෑ දේශපාලනය ඉගෙනගෙන තීන්නෙ..... හොර ****ගෙ පුතා""",Offensive
6244,"""අවදානෙ ඉල්ලන රනිල්ගෙ පොන්නයෙක්""",Offensive
6245,"""තොගේ ල#බ පොලේ ගහ ගණින්.... තොපි ඔක්කෝම හොරු.ඒවා එලිවෙයි කියලා බයට මරු කියවනවා.........වජීර ****යා............""",Offensive
6246,"""පිස්සු #&$% """,Offensive
6247,"""පල යන්න බල්ලෝ""",Offensive
6248,"""අනේ පල පල හොර තක්කඩි අමන පාහර වජිරයා... තොපි වගේ පර බල්ලොන්ට තොපේ පාහර බලු පක්ෂයට නැවත කවදාවත් බලයට එන්න ලැබෙන්නේ"" නැහැ...",Offensive
6249,"""ඇයි බන් මේ ****යා මෙච්චර ආතල් දෙන්නේ,,""",Offensive
6250,"""කරන්න පුලුවන් දහදුරා වැඩ ඔක්කොම කරල දැන් දහවෙනි ජනාධිපති කෙනෙක් කතා කරනව අනේ හුකපන් වජිර""",Offensive
6251,"පල ***යා යන්න""",Offensive
6252,"""උඹ ****කෙන දේශපාලනයක් නේ බන් කරන්නේ **** කොටා """,Offensive
6253,"""ඒ කියන්නෙ දහවෙනි විධායක ජනාධිපතිත් අටවෙනි විධායක ජනාධිපති වගේ එක්සත් ලොලු පක්ශෙන් එන ලොල්ලෙක් ද පගො?""",Offensive
6254,"""අම්මය ****න් නැතුව හිටපන් ****යෝ""",Offensive
6255,""" අනේ පල කැ,,,රියා වාචාල කතාකරනවා  """,Offensive
6256,""" යූ එන් පි එකේ හොර ****යන්ට අපි ඡන්දෙ දෙන්නෙ නෑ පරයො  """,Offensive
6257,"""  රෙන්ඩ පුඋke   නැති පගය,කට වහපිය පොන්#ය  """,Offensive
6258,""" නාකින්ගෙ  ටිකක් කාල ඉදපිය ගොං බල්ල
  """,Offensive
6259,"""   තෝ ****ගෙ පුතා තෝ ජීවත් වෙන්නෙත් ආමි එක නිසා.**** කොටියෙක්ද ඇරියෙ ****ය
 """,Offensive
6260,"""  සිරාවටම ඔබේ අම්මටත් බල්ලෙක් **** ඇරලා තෝ හම්බෙලා තියෙන්නේ. ඒ ආමි කාරයෝ නිසා තමයි අද නිදහසේ ඉන්නේ. නැතුව මාලිමාවේ බල්ලෝ නිසා නම් නෙවෙයි. එක මතකේ තියා ගන්න. """,Offensive
6261,"""  අඩෝ **** ****යා උඹේ මහ එකා බල්ලෙක් වෙන්න ඇති අහපන් අම්මගෙන්.. බල්ලන්ට ජාතක උන්ට තමා ඔහොම හිතෙන්නේ
 """,Offensive
6262,"""එහෙනම් නොදන්න රෙද්දවල් කියවන් නැතුව තෝ ඔහෙට වෙලා හිටපිය පගො. නැත්නම් අර අසරණ තොගේ අම්මා බැනුම් අහනවා. පව්.   """,Offensive
6263,"""   88/89 කාලෙ අටපාස් අවජාතක ආමි හිඟන බල්ලො තමා පොනිල්, ප්‍රේමදාස ප්‍රමුඛ හැත්තගෙ කීමට කැම්ප්ස් වල හිටිය ශිෂ්‍ය ශිෂ්‍යාවන් දාස් ගානක් මැරුවෙ""",Offensive
6264,""" සොරි දැන් තමා මට තේරුනේ. අර LTTE එකේ කටිටිය පොලිම් දාලා ඔයාගේ අම්මට ****la හැදුන වල් කලවම් පරයා නේද මේ.  """,Offensive
6265,"""අටක්වත් පාස් නැති අවජාතක බලු **** දෙමළ ****කු හාමුදුරුවෝ, ලමයි, අම්මලා තාත්තලා අමු අමුවෙ මරද්දි උබ හිටියෙ උබෙ ****kaපු බල්ලගෙ **** ඇතුලෙ නේද බලු පොnnයෝ   """,Offensive
6266,"""  උබලගෙ අම්මට නිවාඩුවට ගමේ යන අටපාස් අවජාතක හිඟන වේcge පුතාලා පෝලිම් දාලා ගියාට හැමෝගෙම එහෙම නෑ හුත්තිගෙ පුතෝ  """,Offensive
6267,"""   කව්ද උබෙ ආධ්‍යාත්මික නායක අවජාතක බලු පොන්නයද එහෙම කිව්වෙ""",Offensive
6268,""" මගේ ආධ්‍යාත්මික නායකයා තමා ගෞතම බුද්ධා. උබ ****යා කියල අපහාස කරන්නෙ බුදුහාමුදුරුවෝට නේද වේcගෙ පුතෝ????  """,Offensive
6269,"""තෝ අවජාතක පොන්නය කතා කරන විදියෙන්ම තේරෙනවා gayසුගෙ හරි අල්ලහ් ඌරු පැටියගෙ හරි ශිව පොnnයගෙ හරි වහල් බල්ලෙක් කියලා   """,Offensive
6270,"""ඇණේ ගලවගන්න බැරි උන එකාටයි රූපයක් නැති අල්ලා කියන එකාටයි ගිහින් **** දියන් ****යා   """,Offensive
6271,"""උබට මෝදිද කිව්වෙ ඉන්දියාව ලංකාව අල්ලගන්න ඉන්නව කියල මෝඩ හුත්තො?   """,Offensive
6272,"""ඉතින් ****කෝ පකිස්ථානෙන් ලංකාවෙ ක්‍රිකට් ටීම් එකට ගැහුවා මතක නැද්ද?  අනික උබලනෙ බං නූගත් කමට රූපයක් වත් නැති අවජාතක අල්ලා කියන බල්ලගෙ පස්සෙන් යන්නෙ  """,Offensive
6273,"""  උබ දැක්කද හුත්තිගෙපුතෝ මොළකාරයා?? තොපේ අල්ලා කියන අවජාතකයා තමා මහමොලකාරයා. """,Offensive
6274,""" පල  **** ****යා තෝ වගේ  හරකෙක් """,Offensive
6275,""" රූපයක් වත් නැති අල්ලා මොන ****ක් ද  """,Offensive
6276,""" අවජාතක ඌරා මොකෙක්ද වේසිගෙ පුතෝ  """,Offensive
6277,"""කොහෙ ඉන්න දෙයියෙක්ද පකෝ??""",Offensive
6278,"""  පොඩි ලමයි දූශණය කරපු මුහමද් කියන වේ-c-ගෙ පුතා ගංජා ගහල වෙලා ඉද්දි කියපු විකාර තොපි පිලිගන්නවද පොන්නයෝ""",Offensive
6279,""" අල්ලගෙ වැටෙයි ප#ක්...****ත් නෑනෙ පොරට වැටෙන්න  """,Offensive
6280,"""අල්ලාගේ ප##$ තමයි වැටෙන්න ඔනේ""",Offensive
6281,""" බලු ****...තා වලවු පැලැන්තිය ට ගැතිකම් බූරුවා  """,Offensive
6282,"""  උබෙ අ-ම්-ම-ට හු-ක-පු කට්ටියගෙන් එකෙක් නම් ඉන්නවා
 """,Offensive
6283,"""උබේ ****-ක-ලා තියෙන්නෙ මරක්කයෙක්නේ   """,Offensive
6284,"""රටක් විදිහට ඉදිරියට යනවට කැමති නැති පාහර බල්ලො ඉන්න රටක් පුතා මේක.""",Offensive
6285,""" මුන්ව යවන්ඩම ඕනේ ඉස්සර අපි දැක්කනෙ මුන්ගෙ චන්ඩි කම් **** ප….. යලා
  """,Offensive
6286,""" පු*ට s ලෝන් බට දාලා කම්බි කටු රිංගවලා පස්සේ s ලොන් බටේ අහකට ගන්න ඕනේ.  """,Offensive
6287,""" පල පල මන්ද ****යා.තෝත් ඒවගේ අසික්කිතයෙක් නේද ඒනැත්තන් ර්හෙම බල්ලෙක්ගෙ අප්පෙක්  """,Offensive
6288,"""  අද @#කවල් පලයි """,Offensive
6289,""" උඹ මේ වැඩේට හවුල් වෙච්ච ****යො දෙන්නගෙන් එක්කනෙක් නේද?
  """,Offensive
6290,"""යෝ යෝ හොද වැඩේ බේ*සිගෙ පු*තාලට   """,Offensive
6291,""" මුන්ට අය කැම්පස් යන්න දෙන්න නැතිවෙන්න ඕනි, පර බල්ලෝ,****, ඇතුලේ ඉන්න අයට බාරයි ඉතුරු වැඩ ටික
  """,Offensive
6292,"""  
කිසිම ****යෙක් ආයේ එලියට එවන්න එපා..ජීවිත කාලේම දාලා තියපල්ලා..සබරේ ලොල්ලෝ ටික... """,Offensive
6293,""". කොහොමත් හිරේදී **** අරිනවනෙ ඕකුන්ට.**** පලන්න ඕනී ඇවිදගන්නවත් බැරි වෙන්න  """,Offensive
6294,"""   ඉල්ලන් **** ටින් කිරි ගාගන්නවා කියන්නෙ මේවට හොද වැඩෙ ****ලට""",Offensive
6295,"""   පු###  ගැට්ට අහෝසිකරයි දැන් උන්ගෙ """,Offensive
6296,"""   ඔව් එහෙම පcaයල ටිකකුත් ඉන්නවා. """,Offensive
6297,"""  ඔක්කොම හොදයි මුගේ චන්ඩි කම තමයි දිරවන් නැත්තෙ ප…..යා """,Offensive
6298,"""  දැන් ෂැපයි ද ප@ඕ පු@ඒ අමාරුව සනීපද """,Offensive
6299,"""තඩියට හොඳ වැඩේ හොරාකාලා කාලා කැරි තඩියගේ තඩි
   """,Offensive
6300,""" ඔකට හොද වැඩෙි කාලකන්නි පරයා රටම කැවා  """,Offensive
6301,"""  adow උබ පගයා තාම ඉන්න්වා නෙහ්  """,Offensive
6302,""" ඒකාලේ මුං හිතාගෙන හිටියේ මුලු රටම මුංගේ බුදලයක් කියලා එහේම හිතලා කාපුව තමා ඔය වමාරන්නේ ඒ වමාරන ඒවා කන එකෙක් තමා තෝ ****යා  """,Offensive
6303,"""හුත්තො එක එවපන් ටයර් එකක් ගෙදරටම එවන්නම්..  """,Offensive
6304,"""මාලිමා බරිකැල්ලන්ගෙ බුරන සද්දෙ ඇහුණා පූංචි අම්මපල්ල මෙහෙමත් බනු කුල්ලො   """,Offensive
6305,""" ඕකුන්ගෙත් ජොකා ගලවලා ඇටවලට අයකටුවෙන් ඇනලා ඊට පස්සෙ සාකච්ඡාවට ගනින්..****ගෙ පුතාලට ඔවුන්ගෙ පවුල්වලට හෙණ හතම වැදියන් දෙයියනේ ..
මේ අහිංසක දරුවන්ට අපරාද කරන්න
උඩගෙඩි දීලා බලාගෙන ඉන්නවාට..  """,Offensive
6306,""" ට්‍රැක් නාකිපකයා""",Offensive
6307,""" මූ ඇමෙරිකාවට අ#  වගේ.. """,Offensive
6308,"""    හොරු කවුද ප_කෝ """,Offensive
6309,"""   ගෝතයා උඹෙ මහ උන් තමයි හොරු පොනිලා මයිනා බූරු පුතා මේ සෙට එකගෙම **** බයියා උලුක්කුමා """,Offensive
6310,"""   උබට පිස්සු හු-ත්-තෝ. """,Offensive
6311,"""තෝ ඔයිට වඩා හොඳා ****ත්ත්ට දැම්මනම්   """,Offensive
6312,"""  **** ඇරියනම් හරී ****ලා සේරෝටම
. """,Offensive
6313,""" උන්ට සිසුන් සිසුන් කියන්න එපා.. උන්ගෙ ෆොටෝ දැක්කද.. ඒ එකෙක්වත් වැදගත් පාටක් නෑ.. ඇත්තටම ඊට වඩා ලස්සනයි පිලිවෙලයි අර මැරිච්ච කුඩු කාරයෝ පාතාලයෝ ටික.. මුන් මහ අමු **** බල්ලො ටිකක්..   """,Offensive
6314,""" කොල්ලොන්ගේ ජුණ්ඩා බලන්න ආස ලොල්ලෝ... ඕකුන්ගේ ජුණ්ඩට ගම්මිරිස් කුඩු දාලා ඌරු ප#යි#ය#ක් **** ඕන... කාලකණ්ණි හැත්ත....
  """,Offensive
6315,"""  පාවාදීම් නැති සහෝදරත්වය පකා """,Offensive
6316,"""  අර **** බඩු දෙක ඒ. මෝල් ගස් බස්වන්න ඔනේ හු&* තියන්ට """,Offensive
6317,"""  ඇඟිලි දෙක තුනක් දාලා, යන්න ඔන්න මෙන්න තියෙද්දි කපන්න ඕනි මෑ ඇටේ පට්ට ****සි#ය#න් ගේ..
  """,Offensive
6318,"""  **** ලපය කැව්වා . උබේ හැඩුනේ ලපයගේ  කාආඅවජාතක ඵොණ්සියා """,Offensive
6319,"""   උබ නිකමෙක්ද බං වෙන වැඩ නැද්ද තොට මේකෙම ලැගගෙන මගුලක් කරන්නෙ ආචාර්ය හුක්කන්න
""",Offensive
6320,"""****ස්තාන් මරක්කල වේසිගෙ පුතාලට දුන්නනන් හරි ලංකාවෙ ත්‍රස්තවාදී-තම්බියොන්ට උණ ගැනෙන්න.
   """,Offensive
6321,"""උබෙ****-ත්තො කාපං මුට්ට කරගහන මර්ක්කයො කන්නෙ ඒක   """,Offensive
6322,""" උබෙඅම්මට තම්බ්යො හුකලා මරල දාලා ග්‍රෑන්ඩ්පාස් කුණු ඇලට දාලා  """,Offensive
6323,"""   කවුද මෝඩහු-ත්ති‍යේ නම් වෙනස් කරේ?? """,Offensive
6324,"""උබවගේ ****යෝ තමයි රට කරන්න හරියන්නෙ, එන එන ඒකාට කලිසම පත්කරන්න   """,Offensive
6325,"""කාලකණ්ණි තිරිසන්නුත්....උන්ව සුද්ද කරන්න හදන පාහර බල්ලො ****යොත් පණ පිටින් පනුවො ගහල විදවන්න ඕනි""",Offensive
6326,"""  ඕකුන්ට මරණ දඩුවම දෙන්න ඕනේ.නැත්නම් දෙන්න ඕන පු* ආමරුව හොද වෙන්න....වේ ස ගෑනු න්ගෙයි """,Offensive
6327,"""අර කැත කලු බ#වත් බාරවෙලා   """,Offensive
6328,"""ඇ උබද උන්ගෙ ****යා සූප්පු කරන්නේ ****යා තෝගේ ගෙදර ඔක්කෝටම හෙන ගහනවා   """,Offensive
6329,"""තෝත් රැග් කරපු පො#න්#න#යෙ#ක් ද...?   """,Offensive
6330,""" පලයන් **** බල්ලො යන්නො..දන්න දෙයක් කතා කරපන් වෙසි**පුතා..මුන්ට විරුද්ධව නීතිය ක්‍රියාත්මක කරන්නයි ඕන..  """,Offensive
6331,"""  උන් දන්නව ඒ ජීවිතේ නැති උනේ උන් නිසා කියල කාලකන්නි බල්ලො """,Offensive
6332,""" අනේ ****පන් ප&කෝ...  """,Offensive
6333,"""   ඈ බොප ****යො   උඹට අජූත වැඩ කරන හැම එකාම පේන්නෙ ජේවීපී වගේනම් ඒක උඹේ ජාතකේ වැරැද්ද. කැම්පස්වල රැග් දෙනව වගේ අවලං වැඩ කරන්නෙ පෙරෙට්ටො, ජෙප්පො නෙමෙයි. """,Offensive
6334,""" ඕකුන්ට මරණ දඩුවම දෙන්න ඕනේ.නැත්නම් දෙන්න ඕන පු* ආමරුව හොද වෙන්න..හිගන **** න් ****න්ගෙයි..වේ ස ගෑනු න්ගෙයි  """,Offensive
6335,"""  අම්මඝේ ****ට ගහපන් ඔය ඇගිල්ල  """,Offensive
6336,"""  වරෙන් අම්මගෙ නෙමෙ උබේ ****ත් ගහන්නම් කොලුකාරයා """,Offensive
6337,"""   හරි හරි තොපේ පෞලටම ඇරියා කියලා දන්නවා ****කයෝ""",Offensive
6338,"""  රට අනාගතෙ රොල් කරලා ගහගනින් **** ****යා
 """,Offensive
6339,"""  උබේ **** ගැහුවට එක එක උන්..අපිට රට හොදට තිබ්බොත් තමයි.ලොකු.තොපි වගේ එක එකාගෙ **** ලෙවකල ****නෙ නෑ බල්ලො.අපි.. """,Offensive
6340,"""  ඔව් සහෝ මුගේ කටට තයි අල්ලන්නෙ කෙකින්ම..එකෙ රහට ඔය තාම දිදී යන්නෙ..පාහර බල්ලො.ඕකුන් චුත වෙලා නොයන්න මේ රට හදන්න හරිම අමාරුයි. .. """,Offensive
6341,""" ජෙප්පො හදයි රට මාස හයක් ලපයා පුංච් ****ක **** හුටියා මෙලො වැඩක් කරාද   """,Offensive
6342,""" ..උබේ අම්මනම් වටේ ****ස්ගෙන වටේම ඉන්නො ****ල,තමයි තෝ වගෙ **** **** බල්ලෙක් හැදිල තියෙන්නෙ. """,Offensive
6343,""" ඒකනෙ එක එකාගෙ ****නෙ සක්කිකිය උබෙ අම්මගෙන් අගුවෙ නෑනෙ.ගහපු ගැහිලිමුබේ ජාතකේ මොකක්ද කියල """,Offensive
6344,"""අන්න පලයන්.රාජපක්ශල්ලග්ෆෙ .ප්ප්‍ර්‍ර්මදාසලාගෙ ලැට් උතුරලාලූ කාපන් ගූ.,තොට ලමයි ඉන්න විදියක් නා කොහොමත්..****ක් තියෙන,එකෙක්නම්.ඔහොම නෑනෙ අම්මව බලාගනින්..ආයෙත් යවන්න,එපා.උබ ඉන්නොනෙ දැන් උන්ගෙ **** ****න.**** බල්ල.   """,Offensive
6345,""" තොපේ උන් දන්නෙ කඩා වඩාගෙන හොරා කන්නනෙ පර බල්ලො..නැත්නම් තෝ ඔහොම **** දෙනවද බාස වෙල්ලො.,තොගේ උප්පන්නෙ පිආගෙ නම .ඉරක්නෙ. දාගනින් රාජපක්ශ family members කියල පියගෙ නම.එකෙක්ගෙ දාන්න බෑනෙ තෝ කාගෙද කියල දන්නෙ නෑනේ හරියටම.  """,Offensive
6346,"""   මූට ලමයි නෑ .මූ ****යෙක්.ගූ කාක ඉන්න,එක කරන්නෙ ගෑනියෙක් ඉන්නව්නම්.ඌට .ඒ ලයි හිටියත් උගේ වෙන්න බෑ.****ක් තියෙන,එකෙක් කවදාවත් ඔහොම නෑ.""",Offensive
6347,""" තෝ බල්ලෙකුට ජාතක වෙලානේඑකයි..තොපේ සක්කිකි මානසිකත්වෙ .ආගම් ජාතිය වපුරගෙන,කන එක තොපේ පුරුද්ද **** පර බල්ල.මකබෑවිලාම පල.  """,Offensive
6348,"""  සිනි ගම දෙවාලෙ දෙවි ****යාට උබෙ අම්මව දිපන් නැත්තන් උබ ගිහින් **** පාත් කරපන් කට උත්තර නැති උනාම ජෙප්පො දන්නෙ ඔච්චර තමයි හිල් ජංගිය පවා වෙන උන්ගෙන් අදින හිගන හැත්ත""",Offensive
6349,"""   තෝ කොහේ ****ක්ද ****.දකුනෙ නමට බයට කොහෙවත් බැති ගු ****යෙක් තෝ..අපි දකුනෙ වෙලත් ඇත්තට අපි හොස නමනො.""",Offensive
6350,"""  තොගේ තාත්ත කව්ද නොදැන..මම ගැන කියන්න තෝ මොන ****යෙක්ද..අම්මගෙන් අහපන්.හරියට වාඩිවෙලා විසතරේ ඊට පස්සෙ එක එකාඅට **** දෙන්න පලයන්.ගෝත ****ය.
 """,Offensive
6351,""" තො කී පාරක් දුන්නත් අපිට ****ද **** හිගන ජෙප්පො තොපි හැමදාම තියෙන උන්ට ඉරිෂියා කර කර සාප කර කර ඉදපු උන්නෙ දැන් බලෙ අරගන බැඩ බැරි වෙලා හානවා මොලෙ නැති මී හරක්  """,Offensive
6352,"""   අනේ පන්ගොයියෝ තොපිට ගහනවා නම් ගහන්නේ මහ චන්දේන් පස්සේ,ඒත් ගල් කැටයක් නොගහපු මිනිස්සු තෝ වගේ ගැරඩියෙක්ට ගහවිද,""",Offensive
6353,"""අර කොල්ලා මැරුණ එකට කටක් හෙල්ලුවේ නෑ බ#ල්ලෝ ටික..මුන් නම් අමුම අමු තිරි#සන්නු   """,Offensive
6354,"""තාත්තලා වගේ වැඩිහිටියින්ට ගහලා ආතල් ගත්තු පොන්නයො අදටත් හිතන් ඉන්නෙ මහලොකු හපන්කමක් කලා කියලා වෙන්ටෑ...බයියන්ට ගහලා අද ඔය කරල තියෙන්නෙ අපූරුවට ලුණුත් නැති වෙන්නම..""",Offensive
6355,"""  ලුනු උබ හිල අස්සේ හංග ගත්තම කොයිද ඉතින් 
ඒක තමා උබේ ගෝට දිව්වේ . මහින්ද නාකියා හැංගුනේ  පොන්නයෝ ටිකක් ෆෝම් කරලා එව්ව අන්තිමට උන් බෙරේ වැවෙව් ෆුක ද්ව්නව  """,Offensive
6356,""" තෝ වගේ ගොන් පකෙක් යකෝ උන් ජෙවිපි උනානම් උන්ගේ ආණ්ඩුවක් තියෙද්දී උද්ඝෝෂණය කරයිද?අන්තරේ ඉන්නේ පෙරෙට්ටෝ යකෝ  """,Offensive
6357,"""   වට කරන්න කලින් සිංහල type කරන්න ඉගෙනගෙන වරෙං ගොඩේ ****ගෙ පුතෝ  """,Offensive
6358,"""පුලුවන් නම් වටලපන්, ඇ# දෙක කටේ ගහල යවන්නේ   """,Offensive
6359,"""පල ****ගෙ **** පුතා යන්ඩ    """,Offensive
6360,""" මෙවා වලට කමෙන්ට් නැහැ කාලකන්නි බල්ලො කාලකන්නි දෙසපාලුවො න්ට කඩෙ යන කාලකන්නි ගැරි හැත්ත කො පු#දෙන කාලකන්නි පිලිගන්න වෙනවා රට ව්නාස කරපු කාලකන්නි දෙසපාලුවො හොරා කාපු කාලකන්නි බල්ලො  """,Offensive
